client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment	variant	audio_path	phonemes
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940708.mp3	W końcu konieczne jest opracowanie białej księgi w sprawie spójności terytorialnej	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940708.mp3	f kɔɲtsu kɔɲʲɛtʃnɛ jɛst ɔpratsɔvaɲʲɛ bjawɛj kɕɛŋɡʲi f spravʲɛ spujnɔɕtɕi tɛrɨtɔrjalnɛj
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940725.mp3	"""Przyjmował z rąk dziewczyny ważącej tytoń szalkę."""	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940725.mp3	pʃɨjmɔvaw z rɔŋɡ dʑɛftʃɨnɨ vaʒɔntsɛj tɨtɔɲ ʃalkɛ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940738.mp3	Niech u nas zostaną - jeśli tu studiowali, nie są nielegalnymi imigrantami	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940738.mp3	ɲʲɛx u naz zɔstanɔ̃ jɛɕli tu studjɔvali ɲʲɛ sɔ̃ ɲʲɛlɛɡalnɨmi imiɡrantami
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940740.mp3	Taka zmiana paradygmatu może oczywiście obejmować aktywną rolę kobiet w społecznościach rolniczych	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940740.mp3	taka zmʲana paradɨɡmatu mɔʒɛ ɔtʃɨviɕtɕɛ ɔbɛjmɔvatɕ aktɨvnɔ̃ rɔlɛ kɔbjɛt f spɔwɛtʃnɔɕtɕax rɔlɲitʃɨx
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940753.mp3	Wiele osób apelowało o regulację wykazu nieuczciwych postanowień umownych	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940753.mp3	vʲɛlɛ ɔsup apɛlɔvawɔː ɔ rɛɡulatsjɛ vɨkazu ɲʲɛutʃtɕivɨx pɔstanɔvʲɛɲ umɔvnɨx
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940754.mp3	To jest stawianie systemu ponad pacjentem	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940754.mp3	tɔ jɛst stavʲaɲʲɛ sɨstɛmu pɔnat patsjɛntɛm
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940755.mp3	"""Nagle kuzynka odzywa się: „Znasz, kuzynie, astronomią?“ Trochę."""	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940755.mp3	naɡlɛ kuzɨŋka ɔdʑɨva ɕɛ znaʃ kuzɨɲʲɛ astrɔnɔmjɔ̃ trɔxɛ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940766.mp3	Stoi za nimi ogromna większość tej Izby	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940766.mp3	stɔi za ɲimi ɔɡrɔmna vʲɛŋkʃɔɕtɕ tɛj izbɨ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940780.mp3	Należy osiągnąć wiele celów	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940780.mp3	nalɛʒɨ ɔɕɔŋɡnɔɲdʑ vʲɛlɛ tsɛluf
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940784.mp3	"""Zresztą był przekonany, że ów uśmiech wzgardliwy wkrótce się przemieni w powabny."""	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940784.mp3	zrɛʃtɔ̃ bɨw pʃɛkɔnanɨ ʒɛ uf uɕmʲɛɣ vzɡardlivɨ fkruttsɛ ɕɛ pʃɛmjɛɲi f pɔvabnɨ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940788.mp3	Dlatego też sprzeciwiamy się im	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40940788.mp3	dlatɛɡɔ tɛʃ spʃɛtɕivʲamɨ ɕɛ im
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40941993.mp3	Rozmawiamy o polityce spójności i polityce regionalnej	0	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40941993.mp3	rɔzmavʲamɨ ɔ pɔlitɨtsɛ spujnɔɕtɕi i pɔlitɨtsɛ rɛɡʲɔnalnɛj
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942003.mp3	To nie tak	0	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942003.mp3	tɔ ɲʲɛ tak
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942013.mp3	Europa potrzebuje pani sukcesów	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942013.mp3	ɛwrɔpa pɔtʃɛbujɛ paɲi suktsɛsuf
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942028.mp3	Zakończyły się wybory prezydenckie i ich wynik jest już znany	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942028.mp3	zakɔɲtʃɨwɨ ɕɛ vɨbɔrɨ prɛzɨdɛntskʲɛ i iɣ vɨɲik jɛst juʒ znanɨ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942037.mp3	Gratuluję pani poseł bardzo dobrego sprawozdania	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942037.mp3	ɡratulujɛ paɲi pɔsɛw bardʑɔ dɔbrɛɡɔ spravɔzdaɲʲa
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942050.mp3	Przez Internet codziennie handluje się milionami podrobionych towarów	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942050.mp3	pʃɛs intɛrnɛt tsɔdʑɛnɲʲɛ xandlujɛ ɕɛ miljɔnami pɔdrɔbjɔnɨx tɔvaruf
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942053.mp3	Warto pamiętać, że w Europie co roku znikają bez śladu tysiące dzieci	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942053.mp3	vartɔ pamjɛntadʑ ʒɛ w ɛwrɔpʲɛ tsɔ rɔku zɲikajɔ̃ bɛs ɕladu tɨɕɔntsɛ dʑɛtɕi
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942077.mp3	To także wiele przypadków ewidentnego łamania praw człowieka	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942077.mp3	tɔ taɡʒɛ vʲɛlɛ pʃɨpatkuf ɛvidɛntnɛɡɔ wamaɲʲa praf tʃwɔvʲɛka
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942080.mp3	Mam nadzieję, że Komisja przychyli się do tego postulatu Parlamentu Europejskiego	0	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942080.mp3	mam nadʑɛjɛ ʒɛ kɔmisja pʃɨxɨli ɕɛ dɔ tɛɡɔ pɔstulatu parlamɛntu ɛwrɔpɛjskʲɛɡɔ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942083.mp3	kultura i gospodarka są dziś nierozłączne	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942083.mp3	kultura i ɡɔspɔdarka sɔ̃ dʑiɕ ɲʲɛrɔzwɔntʃnɛ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942086.mp3	Z zadowoleniem przyjmuję odniesienie do ambitnej wizji wspólnej polityki rolnej	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942086.mp3	z zadɔvɔlɛɲʲɛm pʃɨjmujɛ ɔdɲʲɛɕɛɲʲɛ dɔː ambʲitnɛj vizji fspulnɛj pɔlitɨki rɔlnɛj
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942092.mp3	Przede wszystkim chciałbym podziękować za tę interesującą debatę	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942092.mp3	pʃɛdɛ fʃɨstkim xtɕawbɨm pɔdʑɛŋkɔvadʑ za tɛ intɛrɛsujɔntsɔ̃ dɛbatɛ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942097.mp3	Jesteśmy obywatelami Europy i mamy europejskie prawa	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942097.mp3	jɛstɛɕmɨ ɔbɨvatɛlami ɛwrɔpɨ i mamɨ ɛwrɔpɛjskʲɛ prava
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942114.mp3	W ciągu mniej więcej roku doszło do trzech napadów	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942114.mp3	f tɕɔŋɡu mɲʲɛj vʲɛntsɛj rɔku dɔʃwɔ dɔ tʃɛx napaduf
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942115.mp3	I to sprawozdanie, które dzisiaj także poparłam, będzie tylko kolejnym kawałkiem papieru	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942115.mp3	i tɔ spravɔzdaɲʲɛ kturɛ dʑiɕaj taɡʒɛ pɔparwam bɛɲdʑɛ tɨlkɔ kɔlɛjnɨm kavawkʲɛm papʲɛru
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942116.mp3	"""O czarodziejskiem zwierciadle."""	1	1	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942116.mp3	ɔ tʃarɔdʑɛjskʲɛm zvʲɛrtɕadlɛ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942138.mp3	Skutecznie kontroluje nasz dostęp do handlu, a ogólnie mówiąc, kontroluje obieg informacji	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942138.mp3	skutɛtʃɲʲɛ kɔntrɔlujɛ naʒ dɔstɛmb dɔ xandlu a ɔɡulɲʲɛ muvʲɔnts kɔntrɔlujɛ ɔbjɛk infɔrmatsji
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942161.mp3	Musimy ponownie podnieść kwestię ochrony robotników przed współczesnym handlem niewolnikami	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942161.mp3	musimɨ pɔnɔvɲʲɛ pɔdɲʲɛɕtɕ kfɛstjɛ ɔxrɔnɨ rɔbɔtɲikuf pʃɛt fspuwtʃɛsnɨm xandlɛm ɲʲɛvɔlɲikami
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942170.mp3	"""Co ja się mam wzruszać!"""	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942170.mp3	tsɔ ja ɕɛ mam vzruʃatɕ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942177.mp3	Komisja Europejska nie podjęła żadnych konkretnych działań, by uporządkować rynki czy uregulować sprawy finansowe	0	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942177.mp3	kɔmisja ɛwrɔpɛjska ɲʲɛ pɔdjɛwa ʒadnɨx kɔŋkrɛtnɨɣ dʑawaɲ bɨ upɔʒɔntkɔvatɕ rɨŋki tʃɨ urɛɡulɔvatɕ spravɨ finansɔvɛ
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942188.mp3	Dokument jest bardzo przejrzyście skonstruowany i streszcza wiele problemów związanych z migracją i edukacją	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942188.mp3	dɔkumɛnt jɛzd bardʑɔ pʃɛjʒɨɕtɕɛ skɔnstruɔvanɨ i strɛʃtʃa vʲɛlɛ prɔblɛmuv zvʲɔ̃zanɨɣ z miɡratsjɔ̃ i ɛdukatsjɔ̃
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942189.mp3	Panie urzędujący przewodniczący, życzymy panu powodzenia	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942189.mp3	paɲʲɛ uʒɛndujɔntsɨ pʃɛvɔdɲitʃɔntsɨ ʒɨtʃɨmɨ panu pɔvɔdʑɛɲʲa
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942242.mp3	Rada nie może podjąć żadnej ostatecznej decyzji w sprawie całego pakietu bez zgody Parlamentu	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942242.mp3	rada ɲʲɛ mɔʒɛ pɔdjɔɲdʑ ʒadnɛj ɔstatɛtʃnɛj dɛtsɨzji f spravʲɛ tsawɛɡɔ pakʲɛtu bɛz zɡɔdɨ parlamɛntu
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942243.mp3	Do zdrowego partnerstwa potrzeba dwóch wiarygodnych stron darzących się zaufaniem	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942243.mp3	dɔ zdrɔvɛɡɔ partnɛrstfa pɔtʃɛba dvuɣ vʲarɨɡɔdnɨx strɔn daʒɔntsɨx ɕɛ zaufaɲʲɛm
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942281.mp3	"""Otóż i pojechałem..."""	1	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942281.mp3	ɔtuʃ i pɔjɛxawɛm
3304cd60f64021e1a24c79d10c2ea9d1df2f81c938ee368127d37280f3de8e8b610fa84a78ee44ed5487adc9d2e675528f53a458a8f55ca17a420db816044b27	/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942395.mp3	Lekarze, leki i służby medyczne muszą pojawić się szybko i w dużej liczbie	0	0	thirties			pl			/scratch/ABHI/huggingface_cache2/downloads/extracted/8c76145891db0bce2e80f81c136d10e43b70cd68af05b7744a335c4277496e98/pl_other_0/common_voice_pl_40942395.mp3	lɛkaʒɛ lɛki i swuʒbɨ mɛdɨtʃnɛ muʃɔ̃ pɔjavitɕ ɕɛ ʃɨpkɔː i w duʒɛj lidʒbjɛ
